"provinsi","daerah","jenis","tahun","peng"
"SULAWESI SELATAN","PERKOTAAN","TOTAL",2021,1369018
"SULAWESI SELATAN","PERKOTAAN","TOTAL",2022,1396970
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2011,260240
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2012,286410
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2013,302903
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2014,330220
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2015,359187
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2016,407389
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2017,450618
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2018,495464
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2019,487933
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2020,516183
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2021,533482
"SULAWESI SELATAN","PERDESAANPERKOTAAN","MAKANAN",2022,566223
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2011,246083
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2012,266914
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2013,296559
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2014,314078
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2015,387580
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2016,452140
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2017,477290
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2018,520779
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2019,534484
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2020,541681
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2021,570614
"SULAWESI SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2022,576387
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2011,506323
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2012,553324
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2013,599462
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2014,644298
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2015,746767
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2016,859529
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2017,927908
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2018,1016243
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2019,1022418
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2020,1057864
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2021,1104096
"SULAWESI SELATAN","PERDESAANPERKOTAAN","TOTAL",2022,1142611
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2007,124540
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2008,131739
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2009,148526
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2010,191015
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2011,208886
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2012,245392
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2013,255086
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2014,266070
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2015,306600
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2016,343145
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2017,375141
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2018,409899
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2019,426329
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2020,464457
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2021,462872
"SULAWESI TENGGARA","PERDESAAN","MAKANAN",2022,494846
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2007,92640
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2008,92642
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2009,102131
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2010,136211
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2011,171442
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2012,190272
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2013,203230
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2014,217791
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2015,272945
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2016,340273
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2017,345524
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2018,382112
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2019,411783
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2020,393163
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2021,433015
"SULAWESI TENGGARA","PERDESAAN","NONMAKANAN",2022,449414
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2007,217181
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2008,224380
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2009,250657
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2010,327225
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2011,380328
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2012,435664
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2013,458317
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2014,483861
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2015,579545
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2016,683418
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2017,720666
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2018,792011
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2019,838113
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2020,857620
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2021,895888
"SULAWESI TENGGARA","PERDESAAN","TOTAL",2022,944260
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2007,199921
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2008,203898
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2009,236087
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2010,335709
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2011,325118
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2012,340137
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2013,362990
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2014,358190
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2015,385082
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2016,439023
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2017,483415
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2018,534142
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2019,551172
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2020,572118
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2021,593610
"SULAWESI TENGGARA","PERKOTAAN","MAKANAN",2022,605702
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2007,205799
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2008,238903
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2009,347976
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2010,419208
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2011,419952
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2012,445349
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2013,489702
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2014,541703
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2015,520583
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2016,657421
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2017,652235
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2018,721815
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2019,754733
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2020,744283
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2021,789518
"SULAWESI TENGGARA","PERKOTAAN","NONMAKANAN",2022,799979
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2007,405720
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2008,442801
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2009,584063
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2010,754918
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2011,745070
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2012,785486
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2013,852692
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2014,899893
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2015,905665
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2016,1096445
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2017,1135651
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2018,1255958
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2019,1305905
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2020,1316401
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2021,1383129
"SULAWESI TENGGARA","PERKOTAAN","TOTAL",2022,1405682
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2011,240739
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2012,271348
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2013,284683
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2014,291923
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2015,329208
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2016,371733
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2017,409856
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2018,457496
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2019,475215
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2020,506739
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2021,509723
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","MAKANAN",2022,535048
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2011,239546
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2012,260151
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2013,281806
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2014,308698
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2015,344281
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2016,434835
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2017,443862
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2018,512252
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2019,546074
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2020,531059
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2021,560769
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","NONMAKANAN",2022,576546
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2011,480285
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2012,531498
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2013,566489
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2014,600621
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2015,673488
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2016,806568
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2017,853719
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2018,969750
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2019,1021289
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2020,1037799
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2021,1070493
"SULAWESI TENGGARA","PERDESAANPERKOTAAN","TOTAL",2022,1111595
"GORONTALO","PERDESAAN","MAKANAN",2007,119765
"GORONTALO","PERDESAAN","MAKANAN",2008,133510
"GORONTALO","PERDESAAN","MAKANAN",2009,147191
"GORONTALO","PERDESAAN","MAKANAN",2010,194224
"GORONTALO","PERDESAAN","MAKANAN",2011,226255
"GORONTALO","PERDESAAN","MAKANAN",2012,243994
"GORONTALO","PERDESAAN","MAKANAN",2013,246612
"GORONTALO","PERDESAAN","MAKANAN",2014,323180
"GORONTALO","PERDESAAN","MAKANAN",2015,287010
"GORONTALO","PERDESAAN","MAKANAN",2016,337137
"GORONTALO","PERDESAAN","MAKANAN",2017,394003
"GORONTALO","PERDESAAN","MAKANAN",2018,374990
"GORONTALO","PERDESAAN","MAKANAN",2019,404408
"GORONTALO","PERDESAAN","MAKANAN",2020,434893
"GORONTALO","PERDESAAN","MAKANAN",2021,480020
"GORONTALO","PERDESAAN","MAKANAN",2022,501696
"GORONTALO","PERDESAAN","NONMAKANAN",2007,80326
"GORONTALO","PERDESAAN","NONMAKANAN",2008,90760
"GORONTALO","PERDESAAN","NONMAKANAN",2009,110225
"GORONTALO","PERDESAAN","NONMAKANAN",2010,167397
"GORONTALO","PERDESAAN","NONMAKANAN",2011,207844
"GORONTALO","PERDESAAN","NONMAKANAN",2012,224699
"GORONTALO","PERDESAAN","NONMAKANAN",2013,251364
"GORONTALO","PERDESAAN","NONMAKANAN",2014,223008
"GORONTALO","PERDESAAN","NONMAKANAN",2015,234180
"GORONTALO","PERDESAAN","NONMAKANAN",2016,295510
"GORONTALO","PERDESAAN","NONMAKANAN",2017,328112
"GORONTALO","PERDESAAN","NONMAKANAN",2018,363356
"GORONTALO","PERDESAAN","NONMAKANAN",2019,400875
"GORONTALO","PERDESAAN","NONMAKANAN",2020,431686
"GORONTALO","PERDESAAN","NONMAKANAN",2021,473763
"GORONTALO","PERDESAAN","NONMAKANAN",2022,408531
"GORONTALO","PERDESAAN","TOTAL",2007,200091
"GORONTALO","PERDESAAN","TOTAL",2008,224270
"GORONTALO","PERDESAAN","TOTAL",2009,257416
"GORONTALO","PERDESAAN","TOTAL",2010,361621
"GORONTALO","PERDESAAN","TOTAL",2011,434099
"GORONTALO","PERDESAAN","TOTAL",2012,468693
"GORONTALO","PERDESAAN","TOTAL",2013,497976
"GORONTALO","PERDESAAN","TOTAL",2014,546188
"GORONTALO","PERDESAAN","TOTAL",2015,521190
"GORONTALO","PERDESAAN","TOTAL",2016,632647
"GORONTALO","PERDESAAN","TOTAL",2017,722116
"GORONTALO","PERDESAAN","TOTAL",2018,738346
"GORONTALO","PERDESAAN","TOTAL",2019,805283
"GORONTALO","PERDESAAN","TOTAL",2020,866580
"GORONTALO","PERDESAAN","TOTAL",2021,953784
"GORONTALO","PERDESAAN","TOTAL",2022,910227
"GORONTALO","PERKOTAAN","MAKANAN",2007,175183
"GORONTALO","PERKOTAAN","MAKANAN",2008,186260
"GORONTALO","PERKOTAAN","MAKANAN",2009,202468
"GORONTALO","PERKOTAAN","MAKANAN",2010,260413
"GORONTALO","PERKOTAAN","MAKANAN",2011,314046
"GORONTALO","PERKOTAAN","MAKANAN",2012,319105
"GORONTALO","PERKOTAAN","MAKANAN",2013,334025
"GORONTALO","PERKOTAAN","MAKANAN",2014,367410
"GORONTALO","PERKOTAAN","MAKANAN",2015,400853
"GORONTALO","PERKOTAAN","MAKANAN",2016,458798
"GORONTALO","PERKOTAAN","MAKANAN",2017,525875
"GORONTALO","PERKOTAAN","MAKANAN",2018,501436
"GORONTALO","PERKOTAAN","MAKANAN",2019,519468
"GORONTALO","PERKOTAAN","MAKANAN",2020,532422
"GORONTALO","PERKOTAAN","MAKANAN",2021,593594
"GORONTALO","PERKOTAAN","MAKANAN",2022,576110
"GORONTALO","PERKOTAAN","NONMAKANAN",2007,231308
"GORONTALO","PERKOTAAN","NONMAKANAN",2008,202981
"GORONTALO","PERKOTAAN","NONMAKANAN",2009,197485
"GORONTALO","PERKOTAAN","NONMAKANAN",2010,277089
"GORONTALO","PERKOTAAN","NONMAKANAN",2011,361647
"GORONTALO","PERKOTAAN","NONMAKANAN",2012,365828
"GORONTALO","PERKOTAAN","NONMAKANAN",2013,405979
"GORONTALO","PERKOTAAN","NONMAKANAN",2014,463936
"GORONTALO","PERKOTAAN","NONMAKANAN",2015,541711
"GORONTALO","PERKOTAAN","NONMAKANAN",2016,567969
"GORONTALO","PERKOTAAN","NONMAKANAN",2017,680550
"GORONTALO","PERKOTAAN","NONMAKANAN",2018,653909
"GORONTALO","PERKOTAAN","NONMAKANAN",2019,754067
"GORONTALO","PERKOTAAN","NONMAKANAN",2020,811910
"GORONTALO","PERKOTAAN","NONMAKANAN",2021,798884
"GORONTALO","PERKOTAAN","NONMAKANAN",2022,862767
"GORONTALO","PERKOTAAN","TOTAL",2007,406491
"GORONTALO","PERKOTAAN","TOTAL",2008,389240
"GORONTALO","PERKOTAAN","TOTAL",2009,399953
"GORONTALO","PERKOTAAN","TOTAL",2010,537502
"GORONTALO","PERKOTAAN","TOTAL",2011,675692
"GORONTALO","PERKOTAAN","TOTAL",2012,684933
"GORONTALO","PERKOTAAN","TOTAL",2013,740003
"GORONTALO","PERKOTAAN","TOTAL",2014,831346
"GORONTALO","PERKOTAAN","TOTAL",2015,942564
"GORONTALO","PERKOTAAN","TOTAL",2016,1026768
"GORONTALO","PERKOTAAN","TOTAL",2017,1206425
"GORONTALO","PERKOTAAN","TOTAL",2018,1155347
"GORONTALO","PERKOTAAN","TOTAL",2019,1273536
"GORONTALO","PERKOTAAN","TOTAL",2020,1344333
"GORONTALO","PERKOTAAN","TOTAL",2021,1392478
"GORONTALO","PERKOTAAN","TOTAL",2022,1438877
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2011,256106
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2012,269533
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2013,276334
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2014,338353
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2015,326512
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2016,380934
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2017,441998
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2018,423925
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2019,452958
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2020,476069
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2021,529729
"GORONTALO","PERDESAANPERKOTAAN","MAKANAN",2022,534461
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2011,260141
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2012,272686
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2013,303937
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2014,305658
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2015,340889
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2016,393591
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2017,456383
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2018,475801
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2019,549905
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2020,592212
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2021,616060
"GORONTALO","PERDESAANPERKOTAAN","NONMAKANAN",2022,608535
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2011,516247
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2012,542220
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2013,580271
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2014,644011
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2015,667401
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2016,774525
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2017,898382
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2018,899727
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2019,1002864
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2020,1068281
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2021,1145790
"GORONTALO","PERDESAANPERKOTAAN","TOTAL",2022,1142996
"SULAWESI BARAT","PERDESAAN","MAKANAN",2007,140620
"SULAWESI BARAT","PERDESAAN","MAKANAN",2008,155240
"SULAWESI BARAT","PERDESAAN","MAKANAN",2009,175342
"SULAWESI BARAT","PERDESAAN","MAKANAN",2010,210483
"SULAWESI BARAT","PERDESAAN","MAKANAN",2011,211666
"SULAWESI BARAT","PERDESAAN","MAKANAN",2012,224338
"SULAWESI BARAT","PERDESAAN","MAKANAN",2013,264810
"SULAWESI BARAT","PERDESAAN","MAKANAN",2014,267869
"SULAWESI BARAT","PERDESAAN","MAKANAN",2015,321635
"SULAWESI BARAT","PERDESAAN","MAKANAN",2016,343144
"SULAWESI BARAT","PERDESAAN","MAKANAN",2017,381140
"SULAWESI BARAT","PERDESAAN","MAKANAN",2018,411814
"SULAWESI BARAT","PERDESAAN","MAKANAN",2019,421338
"SULAWESI BARAT","PERDESAAN","MAKANAN",2020,435461
"SULAWESI BARAT","PERDESAAN","MAKANAN",2021,440991
"SULAWESI BARAT","PERDESAAN","MAKANAN",2022,472671
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2007,105724
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2008,112470
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2009,115859
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2010,137736
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2011,133665
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2012,149377
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2013,171941
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2014,217856
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2015,263154
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2016,301160
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2017,285572
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2018,331560
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2019,331956
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2020,368095
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2021,388794
"SULAWESI BARAT","PERDESAAN","NONMAKANAN",2022,395286
"SULAWESI BARAT","PERDESAAN","TOTAL",2007,246345
"SULAWESI BARAT","PERDESAAN","TOTAL",2008,267710
"SULAWESI BARAT","PERDESAAN","TOTAL",2009,291201
"SULAWESI BARAT","PERDESAAN","TOTAL",2010,348219
"SULAWESI BARAT","PERDESAAN","TOTAL",2011,345331
"SULAWESI BARAT","PERDESAAN","TOTAL",2012,373715
"SULAWESI BARAT","PERDESAAN","TOTAL",2013,436751
"SULAWESI BARAT","PERDESAAN","TOTAL",2014,485725
"SULAWESI BARAT","PERDESAAN","TOTAL",2015,584789
"SULAWESI BARAT","PERDESAAN","TOTAL",2016,644304
"SULAWESI BARAT","PERDESAAN","TOTAL",2017,666712
"SULAWESI BARAT","PERDESAAN","TOTAL",2018,743375
"SULAWESI BARAT","PERDESAAN","TOTAL",2019,753295
"SULAWESI BARAT","PERDESAAN","TOTAL",2020,803556
"SULAWESI BARAT","PERDESAAN","TOTAL",2021,829785
"SULAWESI BARAT","PERDESAAN","TOTAL",2022,867958
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2007,162826
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2008,182489
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2009,180629
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2010,254171
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2011,271260
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2012,279027
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2013,322191
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2014,324124
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2015,367632
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2016,413761
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2017,442691
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2018,505349
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2019,523244
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2020,526949
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2021,500120
"SULAWESI BARAT","PERKOTAAN","MAKANAN",2022,567136
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2007,110203
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2008,141728
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2009,171992
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2010,262174
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2011,231118
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2012,282739
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2013,282775
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2014,305705
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2015,369746
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2016,434140
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2017,492846
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2018,560624
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2019,601146
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2020,658711
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2021,637081
"SULAWESI BARAT","PERKOTAAN","NONMAKANAN",2022,733418
"SULAWESI BARAT","PERKOTAAN","TOTAL",2007,273029
"SULAWESI BARAT","PERKOTAAN","TOTAL",2008,324217
"SULAWESI BARAT","PERKOTAAN","TOTAL",2009,352621
"SULAWESI BARAT","PERKOTAAN","TOTAL",2010,516345
"SULAWESI BARAT","PERKOTAAN","TOTAL",2011,502377
"SULAWESI BARAT","PERKOTAAN","TOTAL",2012,561766
"SULAWESI BARAT","PERKOTAAN","TOTAL",2013,604966
"SULAWESI BARAT","PERKOTAAN","TOTAL",2014,629829
"SULAWESI BARAT","PERKOTAAN","TOTAL",2015,737378
"SULAWESI BARAT","PERKOTAAN","TOTAL",2016,847901
"SULAWESI BARAT","PERKOTAAN","TOTAL",2017,935537
"SULAWESI BARAT","PERKOTAAN","TOTAL",2018,1065973
"SULAWESI BARAT","PERKOTAAN","TOTAL",2019,1124390
"SULAWESI BARAT","PERKOTAAN","TOTAL",2020,1185660
"SULAWESI BARAT","PERKOTAAN","TOTAL",2021,1137201
"SULAWESI BARAT","PERKOTAAN","TOTAL",2022,1300554
